text,label
"സംവിധാനം ഒരു കുഴപ്പമായിരുന്നു, അഭിനയവും ഒരുപോലെ ഭയാനകമായിരുന്നു. ഈ സിനിമ ദുരന്തം എങ്ങനെയാണ് സ്ക്രീനിലെത്തിയതെന്ന് മനസ്സിലാക്കാൻ പ്രയാസമാണ്.",0
"വിനോദിനെക്കാൾ എനിക്കിഷ്ടായത് പ്രമോദിനെ കോൺവെ ചെയ്ത രീതി ആണ് .. ആ കഥാപാത്രത്തെ തിരക്കഥയിൽ നന്നായി എഴുതിയിരിക്കുന്നു, ജോജു ആ കഥാപാത്രത്തെ അസാധാരണമായി അവതരിപ്പിച്ചിരിക്കുന്നു... വിനോദിന്റെ ബുദ്ധിമുട്ടുകളും പ്രമോദിനെ പ്രേക്ഷകരിലേക്കെത്തിക്കാൻ... ജോജു എന്തൊരു നടനാണ്. പാട്ടുകൾ എല്ലാം തന്നെ വളരെ മോശമായാണ് തോന്നിയത്. കേൾക്കാൻ ഇമ്പമില്ലാത്ത സംഗീതമായിരുന്നു.",1
മികച്ച കഥസംവിധാന ഛായാഗ്രഹണ മികവ് കൊണ്ട് കുടുംബ പ്രേക്ഷകരുടെ ഇഷ്ട ചിത്രമാണ് ഭാസ്കർ ദ റാസ്ക്കൽ. മികച്ച താര നിർണ്ണയം കൊണ്ടും സംഗീതം കൊണ്ടും എല്ലാ വിധം പ്രേക്ഷകരെയും ആസ്വദിപ്പിക്കുന്ന ഒരു ചിത്രം.,1
ഹോളിവുഡിൽ ക്രിസ്റ്റഫർ നോളൻ ആണെങ്കിൽ മോളിവുഡിൽ അത് ആണ് ...ആദ്യം കാണുമ്പോൾ ഒരു കഥയും പിന്നെയും കാണുമ്പോൾ വീണ്ടുമൊരു കഥയും മൂന്നാമതും കാണുമ്പോൾ പുതിയൊരു കഥയും മനസ്സിലാവുന്ന ഒരു മികച്ച കലാസൃഷ്ടി തന്നെയാണ് ചുരുളി,1
"എന്നിരുന്നാലും, ഡാന്റേ ടോമസെല്ലിയുടെ വളച്ചൊടിക്കുന്ന ഹൊററിൽ 2002 നിന്ന് ഒരു പടി മുകളിലാണ് ഇത് .അതിശയകരമായ ഒരു കഥയുണ്ട്. എന്നാൽ നല്ല സംവിധാനത്തിന്റെ അഭാവം ഈ സിനിമയെ മോശമാക്കുന്നു. വളരെ നല്ല കാസ്റ്റിംഗ് ആയിരുന്നു ഈ സിനിമയിൽ.",1
"വളരെ വിത്യസ്തത നിറഞ്ഞ കഥയും, കഥാപാത്രങ്ങളും നിറഞ്ഞ സിനിമ. സംവിധാനം വളരെ മികച്ചതും പ്രശംസ അർഹിക്കുന്നത്. അവതരണ ശൈലി, രീതി ചിത്രത്തെ മികച്ചതാക്കി. ഛായാഗ്രഹണം, കാസ്റ്റിംഗ് എടുത്തു പറയേണ്ട ഒന്നാണ്",1
"കഥ പ്രണയം, ഹൃദയാഘാതം, സ്വയം കണ്ടെത്തൽ എന്നീ വിഷയങ്ങൾ കൈകാര്യം ചെയ്യുന്ന കഥ പ്രണയപരവും വൈകാരികവുമാണ്.",1
തിരക്കഥ തിരക്കഥ മോശമായി എഴുതിയതിനാൽ ഒരു സ്വാധീനവും സൃഷ്ടിക്കുന്നതിൽ പരാജയപ്പെടുന്നു.,0
"ലവ് ആന്റ് സെക്സ് സമയത്ത് ബോറടിക്കാതിരിക്കാൻ, ഇത് അനുകരിക്കാവുന്ന എല്ലാ സിനിമകളെയും കുറിച്ച് ഞാൻ ആദ്യം ചിന്തിക്കാൻ ശ്രമിച്ചു റസ്സൽ ക്രോവിനും സൽമ ഹയിക്കുമായുള്ള ബ്രേക്കിംഗ് അപ്പ് അതിന് കൂടുതൽ യഥാർത്ഥ അവസാനം ഉണ്ടായിരുന്നെങ്കിലും, അവസാന രാത്രിയെക്കുറിച്ച് റോബ് ലോവിനോടൊപ്പം ധാരാളം ടിവി ഷോകളും. ഫ്രാംകെ ജാൻസെൻ എത്ര സുന്ദരിയാണെന്ന് രണ്ടാമത്തേത് അഭിനന്ദിക്കുകയായിരുന്നു, അതിനാൽ സിനിമ കഥയും സിനിമയും ഇനിയും നന്നാക്കാമായിരുന്നു.അവൾക്ക് ഡേറ്റ് ലഭിക്കുന്നതിൽ പ്രശ്നമുണ്ടാകുമെന്ന് എനിക്ക് ഒരു നാനോ സെക്കൻഡ് പോലും വിശ്വസിക്കാൻ കഴിഞ്ഞില്ല. സിനിമ കഥയും സിനിമയും ഇനിയും നന്നാക്കാമായിരുന്നു.",1
"ഈ അടുത്ത് കണ്ടതിൽ വളരെ മികച്ച സിനിമ. സംവിധാനം വളരെ നന്നായി. ഒപ്പം കാസ്റ്റിംഗ്, എഡിറ്റിംഗ് പാട്ടുകൾ, ക്യാമറ അങ്ങനെ എല്ലാം ഒന്നിനൊന്നു മികച്ചു നിന്നു.",1
ചാക്കോച്ചൻ്റെ അഭിനയം കലക്കി. ഒട്ടും ബോറടിപ്പിക്കാതെ പറയുന്ന കഥ. മികച്ച പശ്ചാതലം സംഗീതം.,1
"ശരിക്കും ഈ സ്ക്രിപ്റ്റ്... ഡയറക്ടർ മിസ്കിന് ചെയ്തിരുന്നേൽ... വേറെ ലെവൽ ആയേനെ......ആക്ഷൻസ് സ്റ്റോറി ലൈൻ ഒക്കെ സൂപ്പർ .. നയിക്യുടെ സീൻ ഒകെ കലക്കി...ഇങ്ങനെ ഇമ്പോര്ടന്റ്റ് കൊടുക്കുമോ എന്ന് അത്ഭുതപെട്ടു ... ഫാമിലി പാസം കുറച് ഓവർ ആയി... മേക്കിങ് ഒകെ കലക്കി... വേറെ നായകന്മാർ ആരെന്നേൽ... നായികക്ക്... 2 സോങ്ങും, കരച്ചിൽ സീനും മാത്രമേ കിട്ടോളർന്നു... അതിൽ ഏതെങ്കിലും നായികയെ ആരേലും തട്ടികൊണ്ട് എങ്കിലും പോയേനെ",1
"മാജികൽ റിയലിസം പ്രമേയമാക്കിയിട്ടുള്ള സിനിമയാണ് ഒടിയൻ. മിത്തുകളെ ആധാരമാക്കി കഴിഞ്ഞുപോയ കാലഘട്ടത്തിലെ ആൾക്കാരുടെ വിചിത്രമായ ചില വിശ്വാസങ്ങളെ ആസ്പദമാക്കിയിട്ടുള്ള ചിത്രം. മുൻനിര അഭിനേതാക്കളായ മോഹൻലാൽ, മഞ്ജുവാരിയർ തുടങ്ങിയവർ കേന്ദ്രകഥാപാത്രങ്ങളായെങ്കിലും തിരക്കഥയുടെ പോരായ്മ സിനിമയ്ക്ക് വലിയ വിജയം നൽകിയില്ല.",0
"സംവിധാനത്തിന് യോജിപ്പില്ലായിരുന്നു, കഥയ്ക്ക് വൈകാരികമായ ആഴം കൊണ്ടുവരുന്നതിൽ പരാജയപ്പെട്ടു. ഗാനങ്ങളും സമാനമായി നന്നായില്ല",0
ഇഷ്ടപ്പെടാത്ത കഥാപാത്രങ്ങളും അഭിനയവും നിലവിലില്ലാത്ത ഒരു പ്രസക്തിയും ഇല്ലാത്ത ഇതിവൃത്തവും ഉള്ള സിനിമകളെ ഞാൻ എത്രമാത്രം വെറുക്കുന്നുവെന്ന് മനസ്സിലാക്കി. ഈ സിനിമയും ആ സിനിമകളിൽ ഒന്നാണ്. ഭയങ്കര മോശം സിനിമാട്ടോഗ്രഫി ആയിരുന്നു ഇതിൽ. കാണാൻ ഒട്ടും സുഖം തോന്നിയില്ല.,0
സിനിമയിൽ കുറയേ ലയർസ് ഉണ്ട്. സ്റ്റോറി ലൈൻ നല്ലത് ആണ്ന. ആക്ടിങ് നല്ലത് ആണ്.,1
"ഈയിടെ ഈ സിനിമ കാണാൻ സംഭവിച്ചു. വ്യക്തിപരമായി, അതിശയിപ്പിക്കുന്ന പ്രൊഡക്ഷൻ ഡിസൈൻ കണ്ടതിൽ ഞാൻ അഭിമാനിക്കുന്നു. മുഴുവൻ ലൈറ്റിംഗിനും പ്രാധാന്യം നൽകിയ ഛായാഗ്രാഹകന് ഹാറ്റ്സ് ഓഫ്, പ്രത്യേകിച്ച് വിജയരാഘവൻ സാർ ഒരു വിളക്കിന് സമീപം ഭാര്യയോട് സംസാരിക്കുന്ന സീനിൽ. ചുമരിലെ വിളക്കിന്റെ മിന്നൽ ടോപ് കാണിക്കുന്ന ശ്രദ്ധയും ശ്രദ്ധയും കാണിക്കുന്നു. ടോൺ ആകർഷകമായിരുന്നു. എന്നിരുന്നാലും, സ്ക്രിപ്റ്റും സീക്വൻസ് ലെയറിംഗും നീതി പുലർത്തിയില്ലെന്ന് ഞാൻ പറയണം. ചുരുക്കി പറഞ്ഞാൽ, സംവിധായകൻ അതിന്റെ തുടർച്ച വെളിപ്പെടുത്താൻ ക്ലൈമാക്സിലെത്താനുള്ള തിരക്കിലാണെന്ന് എനിക്ക് തോന്നി. തല്ലുകൊള്ളുന്നതിന് പകരം, തിരഞ്ഞെടുത്ത കഥാപാത്രങ്ങളുടെ വീക്ഷണകോണിൽ കഥ കാണിച്ചിരുന്നെങ്കിൽ സിനിമ മറ്റൊരു തലത്തിലേക്ക് പോകുമായിരുന്നു. അന്വേഷണ സാഹചര്യങ്ങൾക്ക് കുറഞ്ഞ പ്രാധാന്യം നൽകിയത് നിരാശാജനകമായിരുന്നു.",0
"ഷാങ്ഹായ് ലെ കഥ വളച്ചൊടിച്ചതും കുഴഞ്ഞുമറിഞ്ഞതുമാണ്, ശ്രദ്ധയ്ക്കായി മത്സരിക്കുന്ന നിരവധി കഥാപാത്രങ്ങളും ഉപകഥകളും. വേഗതയേറിയതും തൃപ്തികരമല്ലാത്തതുമായ റെസല്യൂഷനുകൾക്ക് ശേഷം നീണ്ട എക്സ്പോസിഷൻ ഉള്ള പേസിംഗ് അസമമാണ്. മികച്ച ഛായാഗ്രഹണം ആയിരുന്നു. ക്യാമറാമാൻ സ്വന്തം കഴിവ് തെളിയിച്ചു.",0
"ഡ്രൈവിംഗ് ലൈസൻസ് 2019 ഛായാഗ്രാഹകൻ അലക്സ് ജെ പുളിക്കൽ മികച്ച രീതിയിൽ പകർത്തിയ കേരളത്തിലെ പ്രകൃതിരമണീയമായ ലൊക്കേഷനുകളുടെ മനോഹരമായ ദൃശ്യങ്ങൾ ഈ സിനിമയിൽ ഉൾപ്പെടുത്തിയിട്ടുണ്ട്.പ്രധാന അഭിനേതാക്കളായ പൃഥ്വിരാജ് സുകുമാരനും സുരാജ് വെഞ്ഞാറമൂടും ഉജ്ജ്വലമായ പ്രകടനങ്ങൾ നടത്തി, സഹതാരങ്ങളും അവരുടെ റോളുകളോട് നീതി പുലർത്തി. മോട്ടോർ വെഹിക്കിൾ ഇൻസ്പെക്ടർ കൂടിയായ ഒരു സൂപ്പർസ്റ്റാറും അദ്ദേഹത്തിന്റെ ആരാധകനും തമ്മിലുള്ള ബന്ധമാണ് ചിത്രം പിന്തുടരുന്നത്. പ്രശസ്തി, അഭിനിവേശം, സൗഹൃദം എന്നിവയുടെ പ്രമേയങ്ങളാണ് കഥ കൈകാര്യം ചെയ്യുന്നത്. സച്ചിയുടെ സംവിധാനം മികവുറ്റതായിരുന്നു, കൂടാതെ കഥാപാത്രങ്ങളുടെ വികാരങ്ങൾ മനോഹരമായി പുറത്തെടുക്കാൻ അദ്ദേഹത്തിന് കഴിഞ്ഞു. നന്നായി എഴുതിയ തിരക്കഥ, ആകർഷകമായ സംഭാഷണങ്ങൾ, പ്രേക്ഷകരെ ആകർഷിക്കുന്നു.",1
"മൊത്തത്തിൽ, ഷാങ്ഹായ് ഒരു നിരാശാജനകമായ ചിത്രമാണ്, അത് അതിന്റെ സാധ്യതകൾക്കൊപ്പം ജീവിക്കാൻ പരാജയപ്പെട്ടു.",0
"തിരക്കഥ നന്നായി എഴുതിയിരുന്നു, പക്ഷേ സംവിധാനം പ്രചോദനമല്ലെന്ന് തോന്നി. പാട്ടുകൾ എല്ലാം തന്നെ വളരെ മോശമായാണ് തോന്നിയത്. കേൾക്കാൻ ഇമ്പമില്ലാത്ത സംഗീതമായിരുന്നു.",1
"സന്തോഷ് പണ്ഡിറ്റ് തന്നെ നായകൻ എന്ന നിലയിൽ ഒരു തടി പെർഫോമൻസ് നൽകുന്നു, കൂടാതെ സഹതാരങ്ങളും ഒരുപോലെ മോശമാണ്. സംവിധാനവും",0
"ക്ലിഷകൾ പരമാവിധം ഒഴിവാക്കിയാണ് സിനിമ ചെയ്തത്. അവസാനത്തെ ട്വിസ്റ്റും ക്ലൈമാക്സ് ഒകെ ഫീലിംഗ് ആയിരുന്നു. എന്നിരുന്നാലും ഒരു തവണ കാണാൻ കഴിയും. കിടിലം എഡിറ്റിംഗ് ആയിരുന്നു, അത് പറയാതെ വയ്യ. ഇജ്ജാതി മിക്സിങ് ആയിരുന്നു ഓരോ സീനുകളും.",1
കഥയിൽ പോരായ്മകൾ ഉണ്ടായിരുന്നോ അതൊ സംവിധാനത്തിലോ പടം വിചാരിച്ചത്രേ നന്നായില്ല,0
"30 വയസ്സ് ആകുമ്പോഴേക്കും നടിമാരുടെ കരിയർ അവസാനിക്കുന്ന ഒരു യുഗം, മിക്ക ബാൻഡുകളുടെയും രണ്ടാമത്തെ ആൽബം ഏറ്റവും മികച്ച ഹിറ്റുകളുടെ സമാഹാരമാണ്, കൂടാതെ ഒരു മാസത്തിലധികം സംപ്രേഷണം ചെയ്യാനുള്ള സാധ്യതയില്ല, യഥാർത്ഥ കഴിവുകളും കാണാൻ കഴിയുന്നത് വളരെ സന്തോഷകരമാണ്. ഒരു നല്ല സിനിമ വരുന്നത്, മറ്റെവിടെ നിന്നാണ്, എനിക്ക് ഈ സിനിമ ഇഷ്ടമാണ്, മാത്രമല്ല ഞാൻ ഇത് കൂടുതൽ തവണ കാണുമെന്നും ഓരോ തവണയും കൂടുതൽ ആസ്വദിക്കുമെന്നും എനിക്കറിയാം. നല്ല തിരക്കഥ. ബി ജി എം അൽപ്പം വിരസമായിരുന്നു. പാട്ടുകൾ എല്ലാം തന്നെ വളരെ മോശമായാണ് തോന്നിയത്. കേൾക്കാൻ ഇമ്പമില്ലാത്ത സംഗീതമായിരുന്നു.",1
"ഇത് യുക്തിക്ക് നിരക്കാത്ത, അല്ലെങ്കിൽ സ്ക്രിപ്റ്റഡ്, ഉള്ളടക്കം കുറഞ്ഞ സിനിമയാണ്. എഡിറ്റിംഗും ബിജിഎമ്മും ശരാശരിയാണ്",0
"ഈ ചിത്രത്തിലെ കാസ്റ്റിംഗ് പൂർണ്ണമായും മിസ് ആയിരുന്നു. മോശമായി സംവിധാനം ചെയ്യപ്പെട്ടു , അത് എനിക്ക് മുഴുവൻ സിനിമയും നശിപ്പിച്ചു",0
കണ്ടിറങ്ങുമ്പോൾ മനസ്സിനെ കുളിരണിയിക്കുന്ന ഒരു മികച്ച സിനിമ ആയി ആണ് അനുഭവപ്പെട്ടത്. സൗബിൻ്റെയിം ഫഹദിൻ്റെ പ്രകടന്നങ്ങൾ പ്രത്യേക പരാമർശം അർഹിക്കുന്നത് ആണ്. കഥയും തിരക്കഥയും പശ്ചാത്തലവും സംഗീതവും എല്ലാം സിനിമയുടെ ആസ്വാദനത്തെ കൂടുതൽ ഭംഗി ആകുന്നുണ്ട്.,1
സുബർണരേഖയിലെ ഘട്ടകിന്റെ സംവിധാനം ശ്രദ്ധ കേന്ദ്രീകരിക്കാത്തതും ക്രമരഹിതവുമാണ്.,0
"ഈ ഫാന്റസി റിവഞ്ച് ഡ്രാമ രസകരമായ ഒരു കഥാഗതിയുള്ള ഒരു അതുല്യ സിനിമയാണ്. തന്റെ കൊലയാളിയോട് പ്രതികാരം ചെയ്യാൻ ഒരു വീട്ടുപച്ചയായി പുനർജന്മമെടുത്ത മനുഷ്യന്റെ കഥയാണ് ചിത്രം പറയുന്നത്. ഛായാഗ്രഹണം ക്രിയാത്മകമാണ്, കൂടാതെ ഇഫക്റ്റുകൾ മികച്ചതാണ്. നാനി, സാമന്ത റൂത്ത് പ്രഭു, സുദീപ് എന്നിവരുടെ കാസ്റ്റിംഗ് മികച്ചതാണ്. കഥ ആകർഷകമാണ്, രാജമൗലിയുടെ സംവിധാനം അസാധാരണമാണ്. തിരക്കഥ പുതുമയുള്ളതാണ്, സിനിമ തീർച്ചയായും കണ്ടിരിക്കേണ്ട ഒന്നാണ്.",1
"യാഷ് ചോപ്രയുടെ സംവിധാനം സാധാരണ നിലവാരം പുലർത്തിയില്ല, തിരക്കഥ ദുർബലമാണ്. വളരെ നല്ല കാസ്റ്റിംഗ് ആയിരുന്നു ഈ സിനിമയിൽ.",0
ലിജോ ജോസ് പെല്ലിശേരിയുടെ അവതരണ മികവുകൊണ്ട് ശ്രദ്ധേയമായ ചിത്രമാണ് ജല്ലിക്കെട്ട്. വിരണ്ടോടിയ പോത്തിനെ അടക്കാൻ പായുന്ന ഒരു കൂട്ടം മനുഷ്യൻമാരുടെ കഥ ഉദ്വേഗ ഭരിതമായ രീതിയിൽ അവതരിപ്പിച്ചിരിക്കുന്നു. കഥാ പാത്ര നിർണ്ണയം വളരെ മികച്ചതായിട്ടുണ്ട്. ഗിരീഷ് ഗംഗാധരന്റെ ഛായാഗഹണം നല്ലൊരു അനുഭവമായിരുന്നു. ചിത്രത്തിന്റെ പശ്ചാത്തല സംഗീതവും എഡിറ്റിങ്ങും എടുത്ത് പറയേണ്ട ഒന്നാണ്.,1
"ഈ സിനിമ കാണാൻ ഞാൻ ശരിക്കും ആവേശഭരിതനായിരുന്നു, പക്ഷേ പാട്ടുകൾ എനിക്ക് ആസ്വദിക്കാൻ പോലും കഴിയാത്തത്ര ശരാശരിയായിരുന്നു. കഥയിൽ ഒന്നും ചേർത്തിട്ടില്ല. ഞാൻ ഇത് ശുപാർശ ചെയ്യുന്നില്ല.",1
"കഥ രസകരമായിരുന്നു, പക്ഷേ അഭിനയം ശരാശരിയായിരുന്നു. ക്യാമറ വർക്ക് ഗംഭീരമായിരുന്നു, പക്ഷേ പശ്ചാത്തല സംഗീതം വളരെ ഉച്ചത്തിലായിരുന്നു.",1
"ജോസഫിന് ശേഷം ഈ വർഷത്തെ മികച്ച മലയാള ചിത്രമാണ് ഞാൻ പ്രകാശൻ. സത്യൻശ്രീനിവാസ് കോംബോ ഞങ്ങൾ വീണ്ടും വീണ്ടും കണ്ടിട്ടുള്ളതുപോലെ മികച്ച ഒന്നാണ്. രസതന്ത്രത്തിന് ശേഷമുള്ള സത്യന്റെ ഏറ്റവും മികച്ച സിനിമ. പ്രകാശൻ എന്ന കഥാപാത്രമായി ഫഹദ് തീർത്തും രസകരമാണ്, സത്യൻ മോഹൻലാലിന്റെ പാത പിന്തുടരുന്ന സത്യൻഫഹദ് ജോഡി! ബാക്കിയുള്ള അഭിനേതാക്കൾ അവരവരുടെ റോളുകളിൽ മികച്ചവരായിരുന്നു, അവർ ലളിതമായ ഒരു കഥയെ ഇത്ര ഫലപ്രദമാക്കി, മികച്ച തിരക്കഥയ്ക്ക് നന്ദി. പങ്കെടുത്ത എല്ലാവർക്കും ഹാറ്റ് ഓഫ്, തിയേറ്റർ മുഴുവനും സിനിമ ആസ്വദിച്ചു, കയ്യടിച്ചും ചിരിച്ചും മുഴുവനും. മലയാള സിനിമാലോകത്തിന് ഇനിയും ഇത്തരം ചിത്രങ്ങൾ ആവശ്യമാണ്.",1
"അഭിനയം സ്വാഭാവികമായിരുന്നു, പക്ഷേ തിരക്കഥ കുഴഞ്ഞുമറിഞ്ഞു. കാസ്റ്റിംഗ് മികച്ചതായിരുന്നു, പക്ഷേ ഡിറക്ഷൻ വീക്ഷണം കുറവായിരുന്നു.",0
"മഹേഷിന്റെ പ്രതികാരം 2016ഷൈജു ഖാലിദിന്റെ ഛായാഗ്രഹണം മനോഹരമാണ്, കേരളീയ ഭൂപ്രകൃതിയുടെ അതിമനോഹരമായ ഷോട്ടുകളും ലൈറ്റിംഗിന്റെ മാസ്മരിക ഉപയോഗവും. നായക നടൻ ഫഹദ് ഫാസിൽ സൂക്ഷ്മവും നിസ്സാരവുമായ പ്രകടനമാണ് കാഴ്ചവെച്ചത്, കൂടാതെ സഹതാരങ്ങൾ മികച്ചതാണ്. കഥ ചെറുപട്ടണ ജീവിതത്തിന്റെയും മനുഷ്യബന്ധങ്ങളുടെ സങ്കീർണ്ണതകളുടെയും ലളിതവും എന്നാൽ ശക്തവുമായ പര്യവേക്ഷണം. വിശദാംശങ്ങളിലേക്കുള്ള സൂക്ഷ്മമായ കണ്ണും അഭിനേതാക്കളുടെ സമർത്ഥമായ സ്പർശവും ഉള്ള ദിലീഷ് പോത്തന്റെ സംവിധാനം മികവുറ്റതാണ്. ശ്യാം പുഷ്കരന്റെ തിരക്കഥ മൂർച്ചയുള്ളതും രസകരവുമാണ്. വരച്ച കഥാപാത്രങ്ങളും ആകർഷകമായ പ്ലോട്ടും.",1
"ഈ സിനിമ വളരെ മോശമായിരുന്നു, ഞാൻ ഇത് കാണുന്നുണ്ടെന്ന് എനിക്ക് വിശ്വസിക്കാൻ കഴിഞ്ഞില്ല. സംവിധാനം, എഡിറ്റിംഗ്, നിർമ്മാണം, തിരക്കഥ എന്നിവയെല്ലാം സിനിമയെക്കുറിച്ച് അത്രയൊന്നും അറിയാത്ത ജൂനിയർ ഹൈസ്കൂൾ വിദ്യാർത്ഥികൾ ചെയ്തതുപോലെ തോന്നി. ഒരു തരത്തിലുള്ള അർത്ഥവും നൽകുന്ന ഒരു ആഖ്യാന പ്രവാഹം ഉണ്ടായിരുന്നില്ല. വലിയ വൈകാരിക മുഹൂർത്തങ്ങളും ക്ലൈമാക്സുകളും ഹീത്ത് ലെഡ്ജറും നവോമി വാട്ട്സും തമ്മിലുള്ള ആദ്യത്തേത് പോലെ സ്വഭാവ ബന്ധങ്ങളും തുടക്കത്തിൽ തന്നെ സൂചിപ്പിച്ചത് പോലെ പൂർണ്ണമായി പുറത്തുവരുന്നു, അവ കൂടുതൽ ഗംഭീരമായി സജ്ജീകരിച്ചിട്ടില്ല. കൂടാതെ ഫലപ്രദമായി സിനിമ നിർമ്മിച്ചു. കഥാപാത്രങ്ങൾ പരിതാപകരമാംവിധം അവികസിതമാണ്, അവരുമായി ഏതെങ്കിലും തരത്തിലുള്ള ബന്ധം പുലർത്തുന്നത് ഞങ്ങൾക്ക് ബുദ്ധിമുട്ടാണ്. അഭിനയം, അതിശയകരമെന്നു പറയട്ടെ, പൂർണ്ണമായും മോശമല്ല, എന്നാൽ ഭയങ്കരമായ എഴുത്ത് താരതമ്യേന ബോധ്യപ്പെടുത്തുന്ന പ്രകടനങ്ങളെ ഇല്ലാതാക്കുന്നു. സിനിമ ഒരു മോശം ടി.വി. പാശ്ചാത്യഇതിഹാസം പോലെ കളിക്കുന്നു, ഒപ്പം അത് പറയാൻ ശ്രമിക്കുന്ന കൗതുകകരമായ യഥാർത്ഥ കഥയെ ദുഃഖകരമെന്നു പറയുകയും ചെയ്യുന്നു.",0
"സെൻട്രൽ ഡോ ബ്രസീൽ സെൻട്രൽ സ്റ്റേഷൻ, 1998 പോലെയുള്ള സിനിമകൾ എനിക്ക് ഇഷ്ടമായത് കൊണ്ട് തന്നെ ചോപ്പ് ഷോപ്പ് എനിക്ക് ശരിക്കും ഇഷ്ടമാണ്. ഷുഗർ കോട്ടിംഗ് ഇല്ല, അതോടൊപ്പം കഥാഗതി വളരെ ഗംഭീരമായും സൂക്ഷ്മമായും വികസിക്കുന്നു. ഈ സിനിമ ശരിക്കും ഒരു നാടകീയതയ്ക്ക് പകരം ഒരു ഡോക്യുമെന്ററി പോലെ തോന്നുന്ന ഒരു മികച്ച ജീവിത രചനയാണ്, അത് വളരെ മികച്ച കാര്യമാണ്. ബി ജി എം നന്നായിരിക്കുന്നു. കിടിലം എഡിറ്റിംഗ് ആയിരുന്നു, അത് പറയാതെ വയ്യ. ഇജ്ജാതി മിക്സിങ് ആയിരുന്നു ഓരോ സീനുകളും.",1
"കഥ കഥ ക്ലിക്കുചെയ്തതും സൂത്രവാക്യവുമാണ്, മാത്രമല്ല പുതിയതൊന്നും പട്ടികയിലേക്ക് കൊണ്ടുവരുന്നതിൽ പരാജയപ്പെടുന്നു",0
ഒന്നും പറയാനില്ല. ഈ കാലഘട്ടത്തിൽ ഇറങ്ങേണ്ട പടമായി തോന്നിയില്ല. ഓവർ ആക്ടിങ് ആയപോലെ തോന്നി എല്ലാരും. സംവിധാനം പോരായിരുന്നു.,0
എത്രയോ നാളുകൾക്കു ശേഷം നല്ലൊരു മലയാള സിനിമ കണ്ടു ... സമൂഹത്തിനു നല്ലൊരു സന്ദേശം കൊടുത്ത കഥ.. തിരക്കഥ.. ചങ്കൂറ്റം ഉള്ള സംവിധാനം... അഭിനേത്രി...വളരെ മികച്ച അഭിനന്ദനം അർഹിക്കുന്നു...ഇതിൽ ഒരു അശ്ലീല സീനും ഇല്ല... ക്ലാസ്സ് പടം!!!....ഇന്ന് നമ്മുടെ നാട്ടിൽ നടക്കുന്ന സംഭവങ്ങൾ തുറന്നു കാട്ടിയിരിക്കുന്നു... ഇനിയും ഇത്തരം പടം വരട്ടെ... പ്രേമവും... ഒടിയനും.. കോപ്പും ഒക്കെ ചവറ്റു കൊട്ടയിൽ കിടക്കട്ടെ...,1
"സങ്കടകരമായ കാര്യം അതിന് അത്തരം സാധ്യതകൾ ഉണ്ടായിരുന്നു എന്നതാണ് നല്ല അഭിനേതാക്കൾ, നല്ല കഥാ സന്ദർഭങ്ങൾ എന്നാൽ നല്ല തമാശകൾ വളരെ കുറവാണ്. രസകരമെന്നു കരുതിയ രംഗങ്ങൾ രസിപ്പിക്കുന്നതിനേക്കാൾ അരോചകമായിപ്പോയി. കല്ലെറിയുന്നവർ, വാമ്പയർ, അന്ധയായ പെൺകുട്ടി... തമാശയല്ല. ഒരേയൊരു തമാശ കഥാപാത്രം ഡെലോറസ് തന്റെ ആത്മാവിനെ പിശാചിന് വിറ്റത് ആയിരുന്നു. നാഷണൽ ലാംപൂൺ ചില നല്ല സിനിമകൾ ചെയ്തിട്ടുണ്ട് അനിമൽ ഹൗസ്, വെക്കേഷൻ എന്നാൽ ഇത് അവയിലൊന്നല്ല. ഞാൻ തീർച്ചയായും ജോൺ ഹ്യൂസിൽ നിന്ന് കൂടുതൽ പ്രതീക്ഷിച്ചിരുന്നു.",1
"മൊത്തത്തിൽ, ആർ. ബാൽക്കിയുടെ മറക്കാനാകാത്ത ഒരു സിനിമയാണ് കി കാ, അത് കാണേണ്ട കാര്യമില്ല.വ്യക്തമായ ദിശയോ ലക്ഷ്യമോ ഇല്ലാത്ത കഥ ഒരു കുഴപ്പമാണ്,സഹതാരങ്ങളും ഒരുപോലെ മോശമാണ്.",0
മോഹൻലാലിൻറെ മോശം സിനിമക്കിൽ ഒന്ന്. റോഷൻ ആൻഡ്രോസിനും.... പക്ഷെ. നല്ല പൈസക്ക് ഹിന്ദിയിലേ കച്ചോടമായി,0
"കഥാ പാത്രങ്ങളുടെ തെരഞ്ഞെടുപ്പ്, സംവിധാനം, അഭിനയം, ചായാഗ്രഹണം മികച്ചതാണ്.",1
